,income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,credit_use_ic,gluten_ic,lactose_ic,insurance_ic,spa_ic,empl_ic,cab_requests,married_cd,bar_no,sport_ic,neighbor_income,age,marketing_permit,urban_ic,dining_ic,presidential,prev_stay,prev_all_in_stay,divorce,fam_adult_size,children_no,tenure_mts,company_ic,claims_no,claims_am,nights_booked,shop_am,shop_use,retired,gold_status,score_pos,score_neg,missing_score_pos,missing_score_neg,gender_M,gender_V,client_segment_0.0,client_segment_1.0,client_segment_2.0,client_segment_3.0,client_segment_4.0,client_segment_5.0,sect_empl_0.0,sect_empl_1.0,sect_empl_2.0,sect_empl_4.0,sect_empl_6.0,sect_empl_3.0,outcome_profit
360,0.32064335655774073,0.43147872552634425,-0.6085859881106299,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.947524195260545,1.0,0.7331941189565587,0.0,0.0,-0.42219629125029373,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,1.6339956584744826,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,0.1834043600415131,-1.1404359033947835,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,7.534507110455012
367,1.452189047349271,-1.142158201533439,1.0719377513351456,-0.4090329055057807,-0.4522855472547795,0.8986557734407588,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.01655206941938245,1.0,-1.2800392329889014,0.0,0.0,0.9957426546248266,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,0.9410161962507207,0.0,-0.35249814411961783,-0.19291022174170488,0.8757040827242002,-0.4098750849311718,0.0,0.0,0.0,-1.3128114855289652,-0.7008847012370769,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,7.155485716536143
317,0.4215197186688526,0.048080676449654296,-0.11900806880651625,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,1.268882950153854,1.0,0.575539508771572,0.0,0.0,0.13264938322257935,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,2.22525336477549,0.0,1.7086180039291816,-0.19291022174170488,-0.7768197266687766,2.717608911476433,1.0,0.0,0.0,-1.2705845081267484,-0.5533991871743823,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.671470877875757
291,-0.8960654866210384,0.9930181313440648,-0.6781649748419909,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,-1.6233458438859285,1.0,0.8742209733957916,0.0,0.0,-1.346939082038416,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-1.4049417997177938,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,1.2075525977545598,-0.5561710531083196,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,7.2641165722538314
196,-0.9164137535713724,-1.142158201533439,-0.6873249624447525,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.6592695792060008,1.0,0.7331941189565587,0.0,0.0,0.564196018923703,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,0.2798247827528197,0.0,-0.35249814411961783,-0.19291022174170488,-1.1691267875710494,-0.4098750849311718,0.0,0.0,0.0,1.031530596312337,-0.9394170265074544,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.491771961241014
63,0.9759426045430308,0.7975835573492815,1.229523495935911,2.867362380711149,2.192479031004742,0.9667991324851511,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,1.5902417050471631,1.0,-1.2800392329889014,1.0,0.0,0.255948421994329,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,1.1253559288039623,0.4006193679110901,0.0,-0.35249814411961783,-0.19291022174170488,1.7767622550981177,-0.4098750849311718,0.0,0.0,0.0,-1.493059349228617,0.09863445600726396,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,7.3822635830460115
41,0.6054846545150754,0.21972093783892332,0.13957965418552026,-0.4090329055057807,-0.4522855472547795,0.759441746621429,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-1.301987088992619,1.0,0.3968054531042224,0.0,0.0,1.2423407321683255,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,0.5659172212855654,0.0,-0.35249814411961783,-0.19291022174170488,1.1186468046841305,-0.4098750849311718,0.0,1.0,0.0,-0.7021056894561156,-1.8568305950918047,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7.455485495257491
190,2.160870811298881,1.0035667779071709,2.880292749533296,2.903189858255546,1.21637511636102,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-1.6233458438859285,1.0,0.3968054531042224,1.0,0.0,0.5025464995378282,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,2.6067099494858184,0.0,-0.35249814411961783,-0.19291022174170488,1.451432195428268,2.50144913966822,1.0,0.0,1.0,-0.15654554843897855,-0.4910077749142393,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,7.868116145431123
228,-0.9061735524371356,-1.142158201533439,-0.2847704458524534,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,1.5902417050471631,1.0,-1.2800392329889014,0.0,1.0,-0.05229917493504505,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.04475227785703656,-0.4994353526443309,-0.4513003379419748,0.0,-0.35249814411961783,-0.19291022174170488,-1.4805184199790682,-0.4098750849311718,0.0,0.0,0.0,0.4616004086329527,1.6644770490572822,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.883666058925085
72,-0.9164137535713724,-1.142158201533439,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.947524195260545,1.0,0.3968054531042224,0.0,0.0,0.3175979413802037,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,0.08591768552506986,0.0,-0.35249814411961783,-0.19291022174170488,-1.1691267875710494,-0.4098750849311718,0.0,0.0,0.0,0.05334453192182224,-0.7960426801759086,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,7.581794128522909
489,0.6225308652589441,1.4042755344671645,1.2471905564079806,-0.4090329055057807,3.4222245284281354,1.0878061615763999,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,-0.01655206941938245,1.0,-0.35224986210866466,1.0,0.0,0.564196018923703,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.286691197821805,1.1253559288039623,0.7630031233859013,0.0,5.83085030002678,-0.19291022174170488,0.9915339899092542,2.783646307407533,1.0,0.0,0.0,0.3716388147759168,1.3235247928246503,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.3496378524604635
165,0.10233454167470417,0.9910620802873265,-0.6873249624447525,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.3048066854739267,1.0,0.8742209733957916,0.0,0.0,-1.4085886014242908,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-1.6401733602891624,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,1.0,0.0,0.0,0.4838020699851228,0.06639980004680937,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,7.457978744086046
203,0.08050711221589663,1.3347007520414111,0.9215178101221774,2.3240352843961145,2.192479031004742,0.9236121136219244,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,-0.01655206941938245,1.0,0.575539508771572,1.0,0.0,-0.4838458106361687,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,2.0757978999498885,1.6339956584744826,0.0,-0.35249814411961783,-0.19291022174170488,1.6702553188205074,2.267710600970548,1.0,0.0,0.0,-1.3050877560628582,-2.0555282739956784,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.328073329831421
384,-0.8729751849944424,-1.142158201533439,-0.6636251005745427,-0.4090329055057807,-0.4522855472547795,0.759441746621429,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,1.268882950153854,1.0,-2.2078286038691384,0.0,0.0,-0.42219629125029373,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-0.7310351667295484,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,-0.3272131002572849,-0.6013370648470837,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.315772216630324
42,-0.9129854582451996,-1.142158201533439,-0.6663405437028903,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,-1.301987088992619,1.0,0.7331941189565587,0.0,0.0,-0.42219629125029373,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-1.6338157505439903,0.0,-0.35249814411961783,-0.19291022174170488,-0.3254076435291608,-0.4098750849311718,0.0,0.0,0.0,2.104410009615575,1.7703555723059732,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.172285055308363
195,-0.9164137535713724,-1.142158201533439,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.01655206941938245,1.0,-1.2800392329889014,0.0,0.0,-0.8537429269514175,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-0.8136840934167859,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,-0.10740218499574077,-0.6013370648470837,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.214299243540522
349,-0.9164137535713724,0.9908658127243926,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-1.9447045987792373,0.0,-0.7373172424562897,0.0,0.0,0.13264938322257935,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.04475227785703656,-0.4994353526443309,-0.1397774604285406,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,0.8487009594934232,-0.9891491052584452,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.494639542175514
22,-0.25858312705948583,1.0841409055904858,-0.2514812004956301,-0.4090329055057807,-0.4522855472547795,0.8026208726224764,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.6592695792060008,0.0,0.7331941189565587,1.0,0.0,1.180691212782451,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,-0.6865318985133435,0.0,-0.35249814411961783,-0.19291022174170488,1.0067421356076507,-0.4098750849311718,0.0,1.0,0.0,0.5200825607323128,-1.3173996140075572,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,6.878658393634979
193,0.09007211788425636,0.5529229779455376,-0.5404449635468331,-0.4090329055057807,-0.4522855472547795,0.8391303743319072,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-1.6233458438859285,1.0,0.575539508771572,0.0,0.0,1.0573921740107015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,0.9664466352314094,0.0,-0.35249814411961783,-0.19291022174170488,0.5183115005127276,-0.4098750849311718,0.0,1.0,0.0,-0.4219134781560631,-0.7008847012370769,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7.412198463099964
148,0.6344835571979273,0.8689303615177257,-0.5255333020436699,-0.4090329055057807,-0.4522855472547795,0.9236121136219244,4.8040015999736125,0.0,0.0,1.0,1.0,0.0,-0.6592695792060008,1.0,0.575539508771572,1.0,0.0,-1.346939082038416,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.286691197821805,-0.4994353526443309,-0.6293134108067944,0.0,-0.35249814411961783,-0.19291022174170488,0.8933597168715238,-0.4098750849311718,1.0,0.0,0.0,0.3384875382862081,-0.6013370648470837,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.015405260276127
322,-0.9164137535713724,-1.142158201533439,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,0.6261654403672359,0.0,-0.35224986210866466,0.0,0.0,1.3656397709400754,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,0.08591768552506986,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,0.05334453192182224,0.17398797843550556,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,7.446885305816319
477,-0.8075270067958871,-0.3508543130707733,-0.6059736731713047,-0.4090329055057807,-0.4522855472547795,1.0628471898273628,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,1.268882950153854,1.0,-0.05356839748444563,0.0,0.0,-1.4702381208101656,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,-0.4994353526443309,-0.12070463119302426,0.0,-0.35249814411961783,-0.19291022174170488,1.1315544406408509,-0.4098750849311718,0.0,0.0,0.0,0.3987979004995352,0.08039948789340218,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,6.814261667522304
240,-0.9164137535713724,-1.142158201533439,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-1.301987088992619,0.0,0.3968054531042224,0.0,0.0,0.7491445770813274,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.04475227785703656,-0.4994353526443309,-1.0362004344978104,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,-1.4517927113172358,-0.5527273673656496,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.5802868311739715
455,-0.11402993185370405,0.4759850929868659,-0.6085859881106299,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.947524195260545,1.0,-0.05356839748444563,0.0,0.0,-0.4838458106361687,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,1.1253559288039623,-0.26692965533198315,0.0,-0.35249814411961783,-0.19291022174170488,-1.4805184199790682,-0.4098750849311718,0.0,0.0,0.0,0.2277809188180711,-1.1402221809609383,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.823931996440391
450,-0.9164137535713724,-1.142158201533439,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,-0.98062833409931,1.0,1.2254000342052265,0.0,0.0,-1.2236400432666663,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-1.2396439463433184,0.0,-0.35249814411961783,-0.19291022174170488,-1.1691267875710494,-0.4098750849311718,0.0,0.0,0.0,0.1628614327045758,-0.6013370648470837,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,7.51473673937965
273,-0.3768704097946548,0.30462726541724605,-0.508322865461032,-0.4090329055057807,-0.4522855472547795,0.8707576538616291,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,1.9116004599404728,0.0,-0.05356839748444563,0.0,0.0,1.3039902515542006,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.1971866421077315,-0.4994353526443309,0.9283009767603766,0.0,-0.35249814411961783,-0.19291022174170488,-0.6367992759371798,-0.4098750849311718,0.0,0.0,0.0,-0.9846703388484151,-0.2532076261023602,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,7.37656842932489
429,1.1259952338663826,1.0976205165198372,-0.2918002951666609,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.6261654403672359,0.0,-0.7373172424562897,0.0,0.0,0.7491445770813274,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.1971866421077315,-0.4994353526443309,0.4006193679110901,0.0,-0.35249814411961783,-0.19291022174170488,0.4893274471301176,-0.4098750849311718,0.0,0.0,0.0,0.2775581392253447,0.7338498546226404,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.021627195525549
81,2.516094407119478,1.0412417382466015,3.6658133631838052,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.947524195260545,0.0,-0.7373172424562897,0.0,0.0,1.9204854454129487,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,-1.4939483361502035,0.0,-0.35249814411961783,-0.19291022174170488,-1.4805184199790682,-0.4098750849311718,0.0,1.0,0.0,-0.7039675415116037,-1.2464807987355957,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,9.722991252420904
462,-0.10911083103208154,0.41514467800613203,-0.5421110624249996,-0.4090329055057807,-0.4522855472547795,0.8707576538616291,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.3048066854739267,1.0,0.1904721284239469,0.0,0.0,-0.8537429269514175,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.04475227785703656,-0.4994353526443309,0.8647248793086553,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,1.5718816725269988,-0.7008847012370769,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.491250032580488
365,-0.8473936716475802,-0.4089135391000213,-0.6836542086399715,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.947524195260545,0.0,0.7331941189565587,0.0,0.0,2.4136816004999466,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,0.08273888065248379,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,1.0,0.0,-1.7644144291350201,-1.3918696463161393,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.294588368733716
166,-0.9164137535713724,-1.142158201533439,-0.6582090123920533,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.947524195260545,1.0,0.7331941189565587,0.0,0.0,-1.346939082038416,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-1.6020277018181297,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,1.0,0.0,0.0,1.186913168193653,-0.24435417425105066,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.0869487294277675
260,1.0838379333514647,-0.2797955632962629,0.8950616368356293,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-0.01655206941938245,0.0,0.1904721284239469,0.0,0.0,0.37924746076607857,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-0.11434702144785212,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,-1.5288134486460403,-0.6013370648470837,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,7.943877048916653
444,-0.9164137535713724,-1.142158201533439,-0.6699688480910005,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.947524195260545,1.0,-2.2078286038691384,0.0,0.0,-1.2852895626525411,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-1.4240146289533102,0.0,-0.35249814411961783,-0.19291022174170488,-1.4805184199790682,-0.4098750849311718,0.0,0.0,0.0,1.4505459082266066,1.7705667305780897,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.296118818239857
352,-0.1796163313761375,1.0317149218804451,-0.4969586741885995,-0.4090329055057807,-0.4522855472547795,0.9236121136219244,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.947524195260545,0.0,0.7331941189565587,0.0,0.0,0.5025464995378282,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.1971866421077315,-0.4994353526443309,-0.4513003379419748,0.0,-0.35249814411961783,-0.19291022174170488,0.9760185882511032,-0.4098750849311718,0.0,1.0,0.0,0.8061458478717836,1.4851181091878158,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.0019261841370515
284,0.23542737010710715,-1.142158201533439,-0.2715044034512301,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.3379108243126916,1.0,-0.35224986210866466,1.0,0.0,-0.7920934075655427,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,1.1063140496251962,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451984,-0.4098750849311718,0.0,0.0,0.0,1.3312422224820597,1.6726723741483531,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.566324965052038
177,2.58292671968765,0.748615235517175,3.4973721720928452,-0.4090329055057807,-0.4522855472547795,1.1499590165902691,4.8040015999736125,1.0,1.0,1.0,1.0,0.0,-0.6592695792060008,1.0,1.2254000342052265,1.0,0.0,0.9957426546248266,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.1971866421077315,-0.4994353526443309,-0.4703731671774912,0.0,2.9142936601685645,-0.19291022174170488,1.8554644651696752,-0.4098750849311718,0.0,1.0,1.0,-0.3539634163792684,1.6504744955596862,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,7.48027822965017
407,2.321001400016772,1.2125745806626274,2.8591769912041607,1.8711561279666984,1.21637511636102,0.8707576538616291,-0.20815979745000354,0.0,1.0,0.0,0.0,0.0,-1.301987088992619,1.0,0.8742209733957916,1.0,0.0,0.4408969801519534,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,1.3097575614707042,0.0,1.7086180039291816,-0.19291022174170488,0.3253054723609712,-0.4098750849311718,0.0,0.0,1.0,1.2284657562155747,-0.7008847012370769,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,7.738496749058074
499,-0.7927181682203138,-0.2797955632962629,-0.5571903677114595,-0.4090329055057807,-0.4522855472547795,1.110384525363092,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,-0.98062833409931,1.0,-1.2800392329889014,0.0,0.0,0.009350344450829759,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,1.1253559288039623,0.49598351408867203,0.0,-0.35249814411961783,-0.19291022174170488,0.7807702628534071,-0.4098750849311718,0.0,0.0,0.0,0.6262939043359879,-0.3408309267302755,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.188244139783144
263,-0.5651609459841795,1.0039438580113622,-0.6270015393547687,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.3048066854739267,1.0,-2.2078286038691384,0.0,0.0,-0.5454953300220434,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,-0.4994353526443309,1.4178369271386304,0.0,-0.35249814411961783,-0.19291022174170488,-1.1691267875710494,-0.4098750849311718,0.0,0.0,0.0,0.8108125523452706,-0.7008847012370769,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.677006352934628
233,0.20153815396666971,0.5909476667861583,-0.36694652277747997,-0.4090329055057807,-0.4522855472547795,0.8026208726224764,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.6261654403672359,1.0,0.8742209733957916,0.0,0.0,-0.6071448494079182,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.04475227785703656,-0.4994353526443309,-0.6992471180036878,0.0,-0.35249814411961783,-0.19291022174170488,0.06689941737311185,1.9797551059569405,1.0,0.0,0.0,0.18023782146411765,-0.3772608804370022,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.257928157881471
175,1.8136197167307584,0.7366293649205036,1.9382104082987752,-0.4090329055057807,-0.4522855472547795,0.8026208726224764,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.01655206941938245,0.0,0.7331941189565587,0.0,0.0,0.8724436158530771,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.1971866421077315,-0.4994353526443309,0.7820759526214177,0.0,-0.35249814411961783,-0.19291022174170488,0.9601832589644296,2.845638898280415,1.0,1.0,0.0,-1.2278794801442685,-1.5245769987921525,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7.4959616697853
347,-0.358116507502707,1.034123478770908,-0.4856804830254458,-0.4090329055057807,-0.4522855472547795,0.4744221194645875,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,-0.01655206941938245,1.0,-2.2078286038691384,0.0,0.0,-1.4702381208101656,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-1.5384516043664085,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,0.4464659633656292,-0.6323928979723182,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.263572200916597
388,-0.9164137535713724,-1.142158201533439,-0.6864064260265839,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.98062833409931,1.0,-0.35224986210866466,0.0,0.0,-1.4085886014242908,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,-0.4513003379419748,0.0,-0.35249814411961783,-0.19291022174170488,-1.4805184199790682,-0.4098750849311718,0.0,0.0,0.0,0.1170549693941222,1.8438359889267488,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.778276312282692
192,1.1987669156925558,1.3426696793894677,-0.07389006948774346,-0.4090329055057807,-0.4522855472547795,1.1838594825513766,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-1.301987088992619,1.0,0.7331941189565587,0.0,0.0,1.3039902515542006,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,0.4006193679110901,0.0,-0.35249814411961783,-0.19291022174170488,0.1630229915657623,-0.4098750849311718,0.0,1.0,0.0,2.1784765871244143,0.7733908442106999,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7.319314382866592
